あさひ銀行,"株式会社あさひ銀行（あさひぎんこう、英称：The Asahi Bank, Ltd.）は、2003年まで存在した都市銀行。大和銀行と合併し、現在のりそな銀行、埼玉りそな銀行の前身である。"
あすなろ信用組合,あすなろ信用組合（あすなろしんようくみあい）は2014年3月まで存続し、長野県松本市に本店を置いていた在日韓国人系の商銀信用組合である。
アルファ銀行,"アルファ銀行 (ロシア語: Альфа‐банк, 英語: Alfa Bank) は、ロシア最大の民間商業銀行。アリファ銀行とも。ロシアの新興財閥アルファ・グループの中枢企業。取締役会議長（会長）は、ミハイル・フリードマン。頭取はピョートル・アーヴェン（ピョートル・アベン）。1990年設立。本店は、モスクワ市カランチェフスカヤ通りにある。銀行は3万の法人と25万の個人に銀行サービスを供与している。"
アンブロシアーノ銀行,アンブロシアーノ銀行 (Banco Ambrosiano) は、イタリアに存在した銀行である。現インテサ（en:Banca Intesa）。
イオンコミュニティ銀行,"株式会社イオンコミュニティ銀行（イオンコミュニティぎんこう、英称：ON COMMUNITY BANK, LTD.）は、かつて存在した新たな形態の銀行に分類される銀行。2004年（平成16年）に設立されたが、後述の内容により、2011年（平成23年）4月25日より事業開始されていた。"
イオン銀行,"株式会社イオン銀行（イオンぎんこう、英称：ON BANK, LTD.）は、イオングループの日本の銀行。全国銀行協会準会員。"
イタウ・ウニバンコ,イタウ・ウニバンコ・ホールディング（Ita Unibanco Holding S.A）は、ブラジルのサンパウロに本社を置く銀行グループである。
インドステイト銀行,"インドステイト銀行（英語：State Bank of India, 略称SBI）は、インドのインドマハーラーシュトラ州ムンバイに本拠を置く銀行。インドの市中銀行としては最大のものである。"
ウニクレーディト・イタリアーノ,ウニクレーディト・イタリアーノ  (Unicredito Italiano S.p.A.) は、イタリア1の資本を持つ銀行である。略称はウニクレディト (Unicredit)。欧州においても主要な銀行グループの1つである。ユーロ圏では1位、欧州で3位、世界で6位の資本を持つ銀行である。法的な本拠地はローマとなっているが、ミラノで全体の管理を行っている。ミラノ証券取引所に上場している。
オーストラリア・コモンウェルス銀行,"オーストラリア・コモンウェルス銀行（―ぎんこう、Commonwealth Bank of Australia, 通称 Commonwealth Bank）は、オーストラリアでナショナルオーストラリア銀行についで大きな資産を持つ市中銀行"
オーバーシー・チャイニーズ銀行,オーバーシー・チャイニーズ銀行(おーばーしー・ちゃいにーずぎんこう)あるいは、華僑銀行（かきょうぎんこう）とは、世界恐慌期に華僑系の三銀行が合併し、設立された銀行。シンガポールの地場3大銀行の1つである。略称はOCBC (Oversea Chinese Banking Corporation)。革命期に海外に流出した華僑資本が中心となっており、シンガポールを拠点として、海外支店は24店、13ヶ国に代表事務所を持つ。台湾やマレーシアなど東南アジア各地に古くからの拠点を持つ。なお、かつて台湾に、同名の華僑銀行(Bank Of Overseas Chinese)が存在したが、まったくの別会社である。2007年12月1日、シティバンクの台湾現地子会社である「花旗（台灣）銀行」と合併し消滅。2009年8月1日、花旗（台灣）銀行を存続会社として、元々あったシティバンク（美商花旗銀行）とも合併した。ちなみに、OCBCの台北支店は区別するために、新加坡華僑銀行（シンガポール華僑銀行）と呼ばれている。
おかやま信用金庫,おかやま信用金庫（おかやましんようきんこ）は、岡山県岡山市北区に本店を置く信用金庫である。
オリックス銀行,オリックス銀行株式会社（オリックスぎんこう、ORIX Bank Corporation）は、東京都に本店を置くオリックス傘下の信託銀行である。主力商品は、ネット専用定期預金「eダイレクト預金」、カードローン、住宅ローン。
ガスプロムバンク,"ガスプロムバンク (露: Газпромбанк, 英: Gazprombank) はロシア最大の非国有銀行で、ロシア三大銀行のひとつである。1990年に合資会社として設立された。ガスプロムバンクはロシアの天然ガス独占企業のガスプロムの子会社であり、ガスプロムはガスプロムバンクの株式のうち62.59%を直接保有し、残りの株式も年金基金のガスフォンドや輸出窓口会社のガスプロム・エクスポートなどの傘下会社を通じて保有している。ガスプロムバンクは2007年に株式公開するための準備に入っていることを2006年11月に明らかにしたが、その後延期することが発表された。"
カナダHSBC銀行,カナダHSBC銀行（英称：HSBC Bank Canada）はカナダの銀行で、イギリスの大手金融グループHSBCホールディングスの一部を成している。カナダ国内で銀行業界7位の規模をもち、外資系銀行としてはカナダ国内最大。プリンスエドワードアイランド州を除くすべての州にオフィスを構えている。本社はブリティッシュコロンビア州のバンクーバーに置かれている。
カレドニア投資銀行,"カレドニア投資銀行（-とうしぎんこう、La Banque Caldonienne d'Investissement / BCI, ベー・セー・イー）は、1988年に設立された、フランスの準県ニューカレドニアの銀行である。建設・不動産管理、企業への投資資金融資・個人への住宅融資という二つの活動を行なう。"
きのくに信用金庫,きのくに信用金庫（きのくにしんようきんこ、The Kinokuni Shinkin Bank.）は、和歌山県和歌山市に本店を置く信用金庫。和歌山県及び和歌山県内各市町村収納代理金融機関でもある。
きらやかホールディングス,株式会社きらやかホールディングスは、かつて存在したきらやかフィナンシャルグループの金融持株会社。
きらやか銀行,"株式会社きらやか銀行（きらやかぎんこう、英:The Kirayaka Bank, Ltd.）は、山形県山形市に本店を置く第二地方銀行。"
クレーディト・アルティジャーノ,クレーディト・アルティジャーノ (Credito Artigiano) は、イタリアの銀行の一つでクレーディトヴァルテッリネーゼ・グループに属している。
クレディ・スイス,クレディ・スイスはチューリッヒに本社を置く、世界最大規模の金融コングロマリット（ユニバーサル・バンク）。プライベート・バンキング、インベストメント・バンキング、アセット・マネジメントの3部門から成り立ち、証券・投資銀行業務、富裕層向け資産管理業務、資産運用業務などを行う。クレディ・スイス・グループAGはスイス及びニューヨークで上場。UBS、ドイツ銀行、バークレイズ、BNPパリバなどとともにグローバルに大規模な事業展開をする欧州系投資銀行の一角を成しているほか、米大手投資銀行ファースト・ボストンやドナルドソン・ラフキン＆ジェンレットの買収を経て米国での地位も確固たるものとしている。日本では他の外資系投資銀行と同様の法人向けインベストメント・バンキングサービスを提供するほか、運用資産10億円以上を対象とする超富裕層向けプライベート・バンキングサービスを提供。
コザ信用金庫,コザ信用金庫（コザしんようきんこ）は沖縄県沖縄市に本店を置く沖縄県内唯一の信用金庫である。
さくら銀行,"株式会社さくら銀行（The Sakura Bank, Limited）は、かつて存在した都市銀行。太陽神戸銀行と三井銀行が合併し、1990年4月1日に発足した太陽神戸三井銀行（たいようこうべみついぎんこう）を経て、1992年4月1日にさくら銀行に改称。2001年4月1日に住友銀行と合併し、三井住友銀行となった。"
シティグループ,シティグループ(英:Citigroup Inc.)は、アメリカ合衆国ニューヨーク州に本社を置く金融に関する事業を行う企業を傘下とする持株会社である。
シティグループ・ジャパン・ホールディングス,シティグループ・ジャパン・ホールディングス株式会社（英称：Citigroup Japan Holdings Corp.）とは、米国のシティグループの日本法人たる金融持株会社。
シティバンク、エヌ・エイ,"シティバンク、エヌ・エイ（Citibank, N. A.）は、世界でも有数の金融大手シティグループの金融サービスの消費者企業銀行部でアメリカ合衆国に本店を置く銀行である。「Citybank」は誤り。（本項目はシティグループにおける商業銀行・リテール事業に属する部門に関する説明となり、グループ全体に関する事業の説明・会社概要・沿革等はシティグループを参照のこと。）SWIFTコードは、CITIUS33。"
シティバンク銀行,シティバンク銀行株式会社（シティバンクぎんこう、英文名称：Citibank Japan Ltd.）は、米国シティグループ傘下でシティバンク、エヌ・エイの日本法人として新たに設立され、2007年7月1日に開業（営業開始は、翌7月2日）した銀行。（本項目は日本国内に限ったリテール事業のみを説明。グループ全体に関する事業の説明・会社概要・沿革等はシティグループを参照のこと。）
じぶん銀行,株式会社じぶん銀行（じぶんぎんこう、英語: Jibun Bank Corporation）は、三菱東京UFJ銀行がKDDIと共同出資する、日本のインターネット銀行である。パソコン、携帯電話およびスマートフォン、タブレットから利用できる。
しまなみ信用金庫,しまなみ信用金庫（しまなみしんようきんこ）は、広島県三原市に本店を置く信用金庫。
しまね信用金庫,しまね信用金庫（しまねしんようきんこ）は、島根県松江市に本店を置く信用金庫。
じもとホールディングス,"株式会社じもとホールディングス（英: Jimoto Holdings, Inc.）は、仙台市青葉区に本社を置く金融持株会社。"
ジャパンネット銀行,"株式会社ジャパンネット銀行（英称：The Japan Net Bank, Limited.、呼称：「Japan Net Bank（ジャパンネットバンク）」、略称：JNB）は、日本初のネット銀行で三井住友銀行傘下にある。現在では金融庁より、「新たな形態の銀行」の一つとして定義されている。"
しんきん信託銀行,"株式会社しんきん信託銀行（しんきんしんたくぎんこう、Shinkin Trust Bank,Ltd.）は、信金中央金庫の傘下信託銀行である。"
スタンダードチャータード銀行,スタンダードチャータード銀行（スタンダードチャータードぎんこう、英: Standard Chartered Bank、中国語名は渣打銀行、英語略称SCB、あるいはStanChart LSE: STAN）は、ロンドンに本拠を置き、世界70ヵ国に事業ネットワークを展開する世界的な銀行金融グループである。香港ドル発券銀行の一つ。
スルガ銀行,スルガ銀行株式会社（スルガぎんこう、英称：Suruga Bank Ltd.）は、静岡県沼津市に本店を置き静岡県・神奈川県を主たる営業エリアとする日本の地方銀行である。実店舗は五大都市圏でも展開しており、ネットバンキングでは全国展開している。
セブン銀行,"株式会社セブン銀行（セブンぎんこう、英称：Seven Bank, Ltd.）とは、大手流通企業グループ「セブン&アイ・ホールディングス」傘下の日本の銀行。コンビニATM事業最大手である。旧商号は株式会社アイワイバンク銀行。"
ソシエテ・ジェネラル,ソシエテ・ジェネラル（Socit Gnrale S.A.）は、フランスの大手金融機関。フランス国内のみならず、世界約80カ国以上に事業展開しており、3300万人の顧客を抱える、同国第二位の銀行。ダニエル・ブトン元会長が2009年に巨額損失事件の責任をとって辞任したのち、フレデリック・ウデア最高経営責任者(CEO)が会長を兼任している。主な事業内容は、個人・企業向け金融サービス、資産運用・プライベートバンキング、投資銀行業務である。当時のイギリスの短期融資中心のビジネスモデルではなく、長期融資中心を目的に設立されたという経緯がある。明治安田生命が三番目の大株主に名を連ねている。
ソロモン・ブラザーズ,ソロモン・ブラザーズ（Salomon Brothers）は、1910年に設立されたアメリカの投資銀行である。1981年に商品取引会社のフィブロ(Phibro Corporation)傘下に入り、フィブロ・ソロモン (Phibro-Salomon)に改称するとともにパートナーシップから株式会社に組織変更。1986年に経営陣が実権を握りソロモン・インク (Salomon Inc.) に改称。1998年にスミス・バーニーと合併しソロモン・スミス・バーニー (Salomon Smith Barney) となった後、現在はソロモンブランドは事実上の休止状態にある。
デクシア,デクシア（Dexia）は、ベルギーに本拠を置く、ヨーロッパ有数の金融グループ。1996年に、ベルギー系のCrdit Communal de Belgiqueと、フランス系のCrdit Local de Franceが合併して設立された公的金融機関。1999年に二元上場を解消し、ベルギー法人となったが、グループの拠点はフランスにある。ベルギー、フランス、ルクセンブルク、トルコで商業銀行を営む他、地方公共団体への融資を得意とする。
トマト銀行,"株式会社トマト銀行（トマトぎんこう、英称：Tomato Bank, Ltd.）は、岡山県岡山市に本店を置く第二地方銀行。コーポレートスローガンは「にんげん大好き」。なお、アメリカのTomato Bank（宏基銀行）、および韓国のトマト貯蓄銀行とは、関連は全くない。"
トモニホールディングス,トモニホールディングス株式会社は、2010年4月1日に徳島銀行と香川銀行の経営統合により設立された香川県高松市に本社を置く金融持株会社。
ナシオナル銀行,ナシオナル銀行（Banco Nacional S/A）は、ブラジルにかつて存在した銀行である。
バークレイズ,バークレイズ（Barclays PLC）は、イギリス・ロンドンに本拠を置く国際金融グループ。
バークレイズ・アフリカ・グループ,"バークレイズ・アフリカ・グループ（Barclays Africa Group）は、南アフリカ共和国の企業連合。南アフリカで最大の金融機関である。2005年、イギリスの金融機関であるバークレイズがアブサの56.7%の株式を取得し、グループ全体が傘下に収まった。バークレイズによる買収は外国企業による買収としては最大規模であり、中央銀行である南アフリカ準備銀行は懸念を表明した。「ABSA」の名称は、""Amalgamated Banks of South Africa""（南アフリカの合併した銀行）の略称である。"
バンク・オブ・アメリカ,バンク・オブ・アメリカ（Bank of America Corporation）は、アメリカ合衆国ノースカロライナ州のシャーロット市に本社を置く銀行である。「バンカメリカ」や「バンカメ」の略称で呼ばれることもある。尚、名前からにして「アメリカの中央銀行」と良く間違えられるが、中央銀行ではない。世界金融危機の引き金となったサブプライムローン証券の不正販売をめぐり、米司法省と166億5千万ドルの支払いで和解している。
バンコ・サンタンデール・ブラジル,バンコ・サンタンデール・ブラジル（Banco Santander Brasil S.A.）はスペインに本拠地を置くグルーポ・サンタンデールのブラジル法人である。グルーポ・サンタンデールの利益の約20%を稼ぎ出す。1982年の設立以来、本社をサンパウロに置く。
バンコ・ブラデスコ,バンコ・ブラデスコSA（Banco Bradesco SA NYSE: BBD）は、ブラジルにおける4大銀行の1つ（他は、ブラジル銀行、イタウ・ウニバンコ、バンコ・サンタンデール・ブラジル）でもある。
フィデアホールディングス,"フィデアホールディングス株式会社（英文名称:FIDEA Holdings Co., Ltd.）は、宮城県仙台市青葉区に本社を置く金融持株会社。荘内銀行（本店・山形県鶴岡市）と北都銀行（本店・秋田県秋田市）を傘下に置く。"
ふくおかフィナンシャルグループ,株式会社ふくおかフィナンシャルグループは、福岡県福岡市中央区に2007年（平成19年）4月2日に設立された金融持株会社である。略称はFFGだが、上場銘柄としては「ふくおかFG」を用いている。
ブラジル銀行,ブラジル銀行(BANCO DO BRASIL)は1808年に設立されたブラジルに拠点を構えるブラジル最大の商業銀行。ブラジル最初の銀行でもある。1964年にブラジル中央銀行が設立されるまではブラジルの政策金融機関としても機能していた。日本を含む海外進出に積極的であり、日本では現在4つの営業拠点を構える。ブラジルからの出稼ぎ労働者が多い地域などへ出店を進めており、東京以外に支店を持つ唯一のラテンアメリカ系銀行であると同時に国内総資産は外資系金融機関で第2位を誇る。
ベアリングス銀行,ベアリングス銀行 (Barings Bank) は1762年にフランシス・ベアリングによって創業され、1995年に破綻した、イギリスの名門投資銀行。財閥ベアリング家によって同族経営された。
ほくほくフィナンシャルグループ,"株式会社ほくほくフィナンシャルグループ（英: Hokuhoku Financial Group, Inc.）は、富山県富山市に本社を置く金融持株会社である。"
みずほコーポレート銀行,"株式会社みずほコーポレート銀行（みずほコーポレートぎんこう、英称：Mizuho Corporate Bank, Ltd.）は、かつて存在した都市銀行。みずほフィナンシャルグループ傘下で、また古河グループの幹事会社として、大企業、多国籍企業や金融機関を担当する「グローバルコーポレートグループ」の中核を担っていた。"
みずほフィナンシャルグループ,"株式会社みずほフィナンシャルグループ（英語: Mizuho Financial Group, Inc.）は、東京都千代田区に本社を置く日本の銀行持株会社。略称はMHFG。"
みずほ銀行,"株式会社みずほ銀行（みずほぎんこう、英語: Mizuho Bank, Ltd. MHBK）は、日本のみずほフィナンシャルグループ傘下の都市銀行。3大メガバンクの1つ。"
みずほ信託銀行,"みずほ信託銀行株式会社（みずほしんたくぎんこう、英称：Mizuho Trust & Banking Co., Ltd.）は、みずほフィナンシャルグループ傘下の信託銀行。かつては、みずほフィナンシャルグループとその子会社が発行済株式の69.9%を保有しつつも、東証一部と大証一部に上場していた。2011年（平成23年）9月以降、みずほフィナンシャルグループの完全子会社となっている。"
みちのく銀行,"株式会社みちのく銀行（みちのくぎんこう、英称：The Michinoku Bank, Ltd.）は、青森県青森市勝田に本店を置く地方銀行。"
みなと銀行,"株式会社みなと銀行（みなとぎんこう、英称：The Minato Bank, Ltd.）は、兵庫県神戸市に本店を置く第二地方銀行。兵庫県下で最大規模の店舗網を有する地域金融機関である。三井住友銀行の傘下にある。店舗（本店および支店）や店舗外ATMのほか、「インストアブランチ」と称してスーパーマーケットなどの一角に小規模の窓口を置いた営業も行っている。"
メトロポリタン銀行,メトロポリタン銀行（メトロポリタンぎんこう）は、フィリピンの大手銀行である。本店はマカティ市。2013年（平成25年）の総資産は約1.04兆フィリピン・ペソで、フィリピンの銀行としては第2位である。2013年（平成25年）6月20日に中国銀行 (日本)と業務提携した。
もみじホールディングス,株式会社もみじホールディングスは、かつて存在した金融持株会社。元々は共に広島県に地場を置く第二地方銀行の広島総合銀行（本店・広島市中区）とせとうち銀行（本店・呉市）の経営統合を目的として設立されたものであり、両行による株式移転の形で2001年（平成13年）に設立した。社名は広島県の県木であるモミジに由来する。
もみじ銀行,株式会社もみじ銀行（もみじぎんこう）は、広島県を主たる営業エリアとし、広島市中区に本店を置く第二地方銀行である。
モンゴル貿易開発銀行,モンゴル貿易開発銀行（モンゴルぼうえきかいはつぎんこう、モンゴル語: Худалдаа Хгжлийн Банк、英語: Trade and Development Bank of Mongolia、英略称: TDB）は、モンゴル国の商業銀行。
ゆうちょ銀行,"株式会社ゆうちょ銀行（ゆうちょぎんこう、英称：Japan Post Bank Co., Ltd.）は、東京都千代田区霞が関に本社を、同区丸の内に本店をそれぞれ置く、日本の銀行である。愛称は「JP ゆうちょ銀行」（英通称はJP BANK）。コーポレートカラーは「ゆうちょグリーン」。"
ユナイテッド・オーバーシーズ銀行,ユナイテッド・オーバーシーズ銀行（英語:United Overseas Bank Limited、中国語:大行有限公司、略称UOB）は、シンガポールに本社を置く銀行。シンガポールのみならず、東南アジア全域で活動を展開している。
ラボバンク,ラボバンク・ネダーランド（Rabobank Nederland、正式名称：Coperatieve Centrale Raiffeisen-Boerenleenbank B.A.）はオランダ・ユトレヒトに本拠地を置く金融機関。
りそなホールディングス,"株式会社りそなホールディングス（英称:Resona Holdings, Inc.）は、株式会社りそな銀行などを傘下にもつ銀行持株会社である。りそなグループを形成する。　「りそな」の商標は、ラテン語の「Resona＝共鳴せよ、響き渡れ」に由来している。コーポレートカラーは、グリーンとオレンジ。"
りそな銀行,"株式会社りそな銀行（りそなぎんこう、英文社名：Resona Bank, Limited.）は、日本の大手銀行のひとつ。りそなホールディングス傘下であり、りそなグループの中核を担う都市銀行である。本店を大阪府大阪市中央区に置く。"
ロイズTSB,"ロイズ　バンキング　グループ (Lloyds Banking Group plc) は、イギリスの銀行・保険グループ会社である。1995年にロイズ銀行とトラスティー・セービング・バンク (TSB) の合併で設立された。グループ本社はロンドンのグレシャム・ストリート25番地に事務所を構える。スコットランド事務所はエディンバラのジョージ・ストリート、ヘンリー・ダンカン・ハウスにある。ロイズTSBは、現在イギリスで第5位の規模を誇る銀行グループであり、イングランド及びウェールズでは「ロイズTSB」として、スコットランドでは「ロイズTSBスコットランド」として営業している。その他に、子会社として抵当銀行のチェルトナム・アンド・グロスター (Cheltenham and Gloucester, C&G) 、生命保険会社スコティッシュ・ウィドウズ (Scottish Widows)、金融会社ブラック・ホースがある。ロングランとなる広告シリーズがロイズ銀行によって始められ、ロイズTSBのコマーシャルで未だに使われているのが黒いトラケーネン馬であり、現在はエレーナ・カッツ＝チェルニンのアルバム『ワイルド・スワンズ』より「エリザ・アリア」の曲を使用している。"
ロイヤルバンク・オブ・スコットランド,"ロイヤルバンク・オブ・スコットランド（英: The Royal Bank of Scotland plc, 略称：RBS、スコットランド・ゲール語：Banca Roghail na h-Alba）は、エディンバラに本社を置く、イギリスの大手商業銀行。"
ロシア貯蓄銀行,"ロシア貯蓄銀行 (ロシア語: Сбербанк России, Sberbank Rossii) はロシア最大の商業銀行。正式社名はロシア連邦貯蓄銀行 (Сберегательный банк Российской Федерации, Savings Bank of the Russian Federation)。通称スベルバンクあるいはズベルバンク (Сбербанк, Sberbank)。1841年設立。ロシア国内に約2万箇所の支店がある。モスクワ銀行間通貨取引所、ロシア取引システムに上場している。2014年開催のソチオリンピックのローカルスポンサー（公式パートナー）となっている。"
わかしお銀行,"わかしお銀行（わかしおぎんこう、英称：The Wakashio Bank, Ltd.）は、かつて存在した日本の銀行。現在は商号変更し三井住友銀行となっている。"
阿南信用金庫,阿南信用金庫（あなんしんようきんこ）は、徳島県阿南市に本店を置く信用金庫。
阿波銀行,"株式会社阿波銀行（あわぎんこう、The Awa Bank, Ltd.）は、徳島県徳島市に本店を置く地方銀行。通称「あわぎん（阿波銀）」。"
愛知銀行,株式会社愛知銀行（あいちぎんこう）は、愛知県名古屋市中区に本店を置く第二地方銀行に属する金融機関である。
愛媛銀行,"株式会社愛媛銀行（えひめぎんこう、The Ehime Bank, Ltd. ）は、愛媛県松山市に本店を置く第二地方銀行。通称ひめぎん。"
伊予銀行,"株式会社伊予銀行（いよぎんこう、英：The Iyo Bank, Ltd.）は、愛媛県松山市に本店を置く大手地方銀行。愛称は「いよぎん」。"
茨城銀行,"株式会社茨城銀行（いばらきぎんこう、The Ibaraki Bank, LTD）は、茨城県水戸市に本店を置いていた第二地方銀行。略称は「いばぎん」。2010年（平成22年）3月1日に関東つくば銀行と合併し、筑波銀行となった。"
横浜銀行,株式会社横浜銀行（よこはまぎんこう）は、神奈川県横浜市西区に本店を置く地方銀行である。略称は浜銀<はまぎん>。ブランドスローガンは、Afresh あなたに、あたらしく。
沖縄海邦銀行,"株式会社沖縄海邦銀行（おきなわかいほうぎんこう、THE OKINAWA KAIHO BANK, LTD. ）は、沖縄県那覇市久茂地に本店を置く第二地方銀行。通称は海銀。"
沖縄銀行,"株式会社沖縄銀行（おきなわぎんこう、The Bank of Okinawa, Ltd.）は、沖縄県那覇市久茂地に本店を置く、信託併営の地方銀行。"
華夏銀行,華夏銀行（かかぎんこう、中国語：夏行、英語 : Hua Xia Bank）は、中華人民共和国の北京市東城区に本社を置く商業銀行である。1992年10月14日に首鋼集団により設立された。2003年9月12日には上海証券取引所に上場されている。華夏銀行全国には349か所の拠点で営業を展開し、従業員は約1万人。総資産額は8915億元であった。（2010年3月末現在）
楽天銀行,"楽天銀行株式会社（らくてんぎんこう、英: Rakuten Bank, Ltd.）は、新たな形態の銀行に属する日本の銀行（ネット銀行）である。2010年5月4日に、イーバンク銀行株式会社（イーバンクぎんこう、英称：eBANK Corporation）から商号変更をした。楽天株式会社の子会社である。"
観音寺信用金庫,観音寺信用金庫（かんおんじしんようきんこ）は、香川県観音寺市に本店を置く信用金庫。愛称は「観信」。統一金融機関コードは1833。店舗数は観音寺市・三豊市を中心に16店舗。
関西アーバン銀行,株式会社関西アーバン銀行（かんさいアーバンぎんこう）は、大阪府に本店を置く第二地方銀行で、三井住友銀行の子会社。
関東つくば銀行,"株式会社関東つくば銀行（かんとうつくばぎんこう、英：The Kanto Tsukuba Bank,Limited.）は、茨城県土浦市に本店を置いていた地方銀行。通称はかんぎん。いわゆる戦後地銀である。上場銘柄上の略称は「関東ツクバ」と「つくば」がカタカナ表記となっていた。2010年（平成22年）3月1日に茨城銀行と合併し、筑波銀行となった。"
韓国シティ銀行,韓国シティ銀行（韓国シティぎんこう）は、大韓民国の銀行。本社はソウル市内。シティバンクが韓国に展開する上で設立された子会社でもある。このことから韓国シティバンクとも呼ばれる。
韓国産業銀行,韓国産業銀行（かんこくさんぎょうぎんこう、韓国語:）は、大韓民国に所在する銀行。本店はソウル特別市永登浦区に置く。1954年、韓国産業銀行法によって設立された特殊銀行である。産業金融債権を独占発行し、個人向けより企業向けの金融を中心としている。
岩手銀行,"岩手銀行（いわてぎんこう）は、同一商号を使用しているが複数存在した銀行名 (現)岩手銀行　1932年（昭和7年）5月19日設立の岩手殖産銀行を母体とする銀行。以下で述べる。 (旧)岩手銀行　岩手殖産銀行に、1941年（昭和16年）買収された陸中銀行の前身会社の1社で、 1907年（明治40年）設立、1938年（昭和13年）新立合併株式会社岩手銀行（いわてぎんこう、英: The Bank of Iwate, Limited.）は、岩手県盛岡市に本店を置く地方銀行。岩手県最大の地方銀行。"
紀陽ホールディングス,"株式会社紀陽ホールディングス（きようホールディングス、英: Kiyo Holdings, Inc.）は、かつて紀陽フィナンシャルグループの持株会社であった企業。"
紀陽銀行,"株式会社紀陽銀行（きようぎんこう、英語：The Kiyo Bank, Ltd.）は、和歌山県和歌山市本町に本店を置く地方銀行。"
吉備信用金庫,吉備信用金庫（きびしんようきんこ）は、岡山県総社市に本店を置く信用金庫。
